book,chapter,verse,sentence#,clause#,lex,status,sense_label,sense,action_status,action,#dos,#pdos,#sdos,#inds,#locs,#cpls,text
Exodus,2,3,11,1,FJM[,,0l,make ready; prepare [3|in the rush] [4|upon lip the Nile] (specific meaning depending on preposition),!,,0,0,0,0,2,2,[1|WA] [2|T.@FEm ] [3|B.AS.W.p ] [4|<AL&F:PAT HAJ:>OR00
]
Exodus,2,14,59,1,FJM[,,2,make  (to be (as)/to become/to do) [2|put~you:m] [3|to man chief and judge],!,,2,0,2,0,0,1,[1|MIJ ] [2|F@M:k@ ] [3|L:>IJC FAR W:COP;V ] [4|<@L;JNW. ]
Exodus,3,22,88,1,FJM[,wrn,0c,prepare; put in place; institute ,?,[3|upon son~you:mm and upon daughter~you:mm] taken as extra direct object besides ,0,0,0,0,0,1,[1|W:] [2|FAM:T.Em ] [3|<AL&B.:N;JKEm W:<AL&B.:NOT;JKEm ]
Exodus,4,11,53,1,FJM[,,10,prepare; put in place; institute [3|mouth],!,,1,0,1,0,0,0,[1|MIJ ] [2|F@m ] [3|P.EH ] [4|L@>@D@m ]
Exodus,4,11,54,1,FJM[,,10,prepare; put in place; institute [4|speechless or deaf or clear-sighted or blind],!,,1,0,1,0,0,0,[1|>OW ] [2|MIJ&] [3|J@FW.m ] [4|>IL.;m >OW X;R;C >OW PIQ.;XA >OW <IW.;R ]
Exodus,4,15,72,1,FJM[,,1l,put; place [3|& the word] ... [4|in mouth~him] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|FAM:T.@ ] [3|>ET&HAD.:B@RIJm ] [4|B.:PIJW ]
Exodus,4,21,98,4,FJM[,,0l,make ready; prepare [3|in hand~you:m] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|>:ACER&] [2|FAM:T.IJ ] [3|B:J@DEk@ ]
Exodus,5,8,25,1,FJM[,wrn,1c,make [2|& proportion the brick] (to be (as)/to become/to do) [4|upon~them:mm],?,[4|upon~them:mm] taken as extra direct object besides [2|& proportion the brick],1,0,1,0,0,1,[1|W:] [2|>ET&MAT:K.ONET HAL.:B;NIJm ] [3|T.@FIJMW. ] [4|<:AL;JHEm ]
Exodus,5,14,44,2,FJM[,wrn,0c,prepare; put in place; institute ,?,[3|upon~them:mm] taken as extra direct object besides ,0,0,0,0,0,1,[1|>:ACER&] [2|F@MW. ] [3|<:AL;HEm ] [4|NOG:F;J PAR:<OH ]
Exodus,8,8,28,2,FJM[,,00,prepare; put in place; make ready,!,,0,0,0,0,0,0,[1|>:ACER&] [2|F@m ] [3|L:PAR:<OH00
]
Exodus,8,19,66,1,FJM[,wrn,1c,make [3|redemption] (to be (as)/to become/to do) [4|interval people~me and interval people~you:m],?,[4|interval people~me and interval people~you:m] taken as extra direct object besides [3|redemption],1,0,1,0,0,1,[1|W:] [2|FAM:T.IJ ] [3|P:DUT ] [4|B.;Jn <AM.IJ W.B;Jn <AM.Ek@ ]
Exodus,9,5,13,1,FJM[,,10,prepare; put in place; institute [4|appointment],!,,1,0,1,0,0,0,[1|WA] [2|J.@FEm ] [3|J:HW@H ] [4|MOW<;D ]
Exodus,9,21,59,1,FJM[,wrn,1c,make [5|heart~him] (to be (as)/to become/to do) [6|to word YHWH],?,[6|to word YHWH] taken as extra direct object besides [5|heart~him],1,0,1,0,0,1,[1|WA] [2|>:ACER ] [3|LO>&] [4|F@m ] [5|LIB.OW ] [6|>EL&D.:BAR J:HW@H ]
Exodus,10,2,3,6,FJM[,,0l,make ready; prepare [3|in~them:mm] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|>:ACER&] [2|FAM:T.IJ ] [3|B@m ]
Exodus,14,21,69,1,FJM[,,2,make  (to be (as)/to become/to do) [3|& the sea] [4|to the dry ground],!,,2,0,2,0,0,0,[1|WA] [2|J.@FEm ] [3|>ET&HAJ.@m ] [4|LEX@R@B@H ]
Exodus,15,25,77,1,FJM[,,1l,put; place [4|portion and justice] ... [1|there] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|C@m ] [2|F@m ] [3|LOW ] [4|XOQ W.MIC:P.@V ]
Exodus,15,26,84,1,FJM[,wrn,1c,make [1|whole the disease] (to be (as)/to become/to do) [4|upon~you:m],?,[4|upon~you:m] taken as extra direct object besides [1|whole the disease],1,0,1,0,0,1,[1|K.@L&HAM.AX:AL@H ] [2|LO>&] [3|>@FIJm ] [4|<@LEJk@ ]
Exodus,15,26,84,2,FJM[,,0l,make ready; prepare [3|in Egypt] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|>:ACER&] [2|FAM:T.IJ ] [3|B:MIY:RAJIm ]
Exodus,17,12,47,1,FJM[,,0l,make ready; prepare [3|under part~him] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|WA] [2|J.@FIJMW. ] [3|TAX:T.@JW ]
Exodus,17,14,56,1,FJM[,,0l,make ready; prepare [3|in ear Joshua] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|W:] [2|FIJm ] [3|B.:>@Z:N;J J:HOWCU<A ]
Exodus,18,21,50,1,FJM[,wrn,1c,make [4|chief thousand chief hundred chief five and chief ten] (to be (as)/to become/to do) [3|upon~them:mm],?,[3|upon~them:mm] taken as extra direct object besides [4|chief thousand chief hundred chief five and chief ten],1,0,1,0,0,1,[1|W:] [2|FAM:T.@ ] [3|<:AL;HEm ] [4|F@R;J >:AL@PIJm F@R;J M;>OWT F@R;J X:AMIC.IJm W:F@R;J <:AF@ROT00
]
Exodus,19,7,20,1,FJM[,,1l,put; place [4|& whole the word the these] ... [3|to face~them:mm] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|WA] [2|J.@FEm ] [3|LIP:N;JHEm ] [4|>;T K.@L&HAD.:B@RIJm H@>;L.EH ]
Exodus,21,1,1,2,FJM[,,0l,make ready; prepare [3|to face~them:mm] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|>:ACER ] [2|T.@FIJm ] [3|LIP:N;JHEm00
]
Exodus,21,13,37,1,FJM[,,10,prepare; put in place; institute [4|place],!,,1,0,1,0,0,0,[1|W:] [2|FAM:T.IJ ] [3|L:k@ ] [4|M@QOWm ]
Exodus,22,24,73,1,FJM[,wrn,1c,make [4|interest] (to be (as)/to become/to do) [3|upon~him],?,[3|upon~him] taken as extra direct object besides [4|interest],1,0,1,0,0,1,[1|LO>&] [2|T:FIJMW.n ] [3|<@L@JW ] [4|NECEk:00
]
Exodus,24,6,19,1,FJM[,,0l,make ready; prepare [3|in the bowl] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|WA] [2|J.@FEm ] [3|B.@>AG.@NOT ]
Exodus,26,35,61,1,FJM[,wrn,1c,make [3|& the table] (to be (as)/to become/to do) [4|from outside to the curtain],?,[4|from outside to the curtain] taken as extra direct object besides [3|& the table],1,0,1,0,0,1,[1|W:] [2|FAM:T.@ ] [3|>ET&HAC.UL:X@n ] [4|MIXW.y LAP.@ROKET ]
Exodus,28,12,18,1,FJM[,,2,make [3|& two the stone] (to be (as)/to become/to do) [5|stone remembrance to son Israel],!,,2,1,1,0,0,1,[1|W:] [2|FAM:T.@ ] [3|>ET&C:T.;J H@>:AB@NIJm ] [4|<AL K.IT:POT H@>;POD ] [5|>AB:N;J ZIK.@ROn LIB:N;J JIF:R@>;L ]
Exodus,28,26,44,1,FJM[,,1l,put; place [3|&~them:mm] ... [5|toward house] (specific meaning depending on preposition),!,,1,0,1,0,1,2,[1|W:] [2|FAM:T.@ ] [3|>OT@m ] [4|<AL&C:N;J Q:YOWT HAXOCEn <AL&F:P@TOW ] [5|B.@J:T@H00
]
Exodus,28,37,64,1,FJM[,wrn,1c,make [3|&~him] (to be (as)/to become/to do) [4|upon cord purple wool],?,[4|upon cord purple wool] taken as extra direct object besides [3|&~him],1,0,1,0,0,1,[1|W:] [2|FAM:T.@ ] [3|>OTOW ] [4|<AL&P.:TIJL T.:K;LET ]
Exodus,29,6,11,1,FJM[,wrn,1c,make [3|the turban] (to be (as)/to become/to do) [4|upon head~him],?,[4|upon head~him] taken as extra direct object besides [3|the turban],1,0,1,0,0,1,[1|W:] [2|FAM:T.@ ] [3|HAM.IY:NEPET ] [4|<AL&RO>COW ]
Exodus,29,24,54,1,FJM[,wrn,1c,make [3|the whole] (to be (as)/to become/to do) [4|upon palm Aaron and upon palm son~him],?,[4|upon palm Aaron and upon palm son~him] taken as extra direct object besides [3|the whole],1,0,1,0,0,1,[1|W:] [2|FAM:T.@ ] [3|HAK.OL ] [4|<AL K.AP.;J >AH:AROn W:<AL K.AP.;J B@N@JW ]
Exodus,32,27,101,1,FJM[,,00,prepare; put in place; make ready,!,,0,0,0,0,0,0,[1|FIJMW. ]
Exodus,33,22,83,1,FJM[,,1l,put; place [2|put~you:m] ... [3|in hole the rock] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|FAM:T.IJk@ ] [3|B.:NIQ:RAT HAY.W.R ]
Exodus,39,7,10,1,FJM[,wrn,1c,make [3|&~them:mm] (to be (as)/to become/to do) [4|upon shoulder the ephod],?,[4|upon shoulder the ephod] taken as extra direct object besides [3|&~them:mm],1,0,1,0,0,1,[1|WA] [2|J.@FEm ] [3|>OT@m ] [4|<AL K.IT:POT H@>;POD ]
Exodus,39,19,27,1,FJM[,wrn,0c,prepare; put in place; institute ,?,[3|upon two end the breast-piece] [4|upon lip~him] taken as extra direct object besides ,0,0,0,0,0,2,[1|WA] [2|J.@FIJMW. ] [3|<AL&C:N;J Q:YOWT HAXOCEn ] [4|<AL&F:P@TOW ]
Exodus,40,3,3,1,FJM[,,1l,put; place [4|& ark the reminder] ... [3|there] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|FAM:T.@ ] [3|C@m ] [4|>;T >:AROWn H@<;DW.T ]
Exodus,40,5,10,1,FJM[,,2,make  (to be (as)/to become/to do) [3|& covering the opening] [4|to the dwelling-place],!,,2,0,2,0,0,0,[1|W:] [2|FAM:T.@ ] [3|>ET&M@SAk: HAP.ETAX ] [4|LAM.IC:K.@n00
]
Exodus,40,8,14,1,FJM[,,1l,put; place [3|& the court] ... [4|surrounding] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|FAM:T.@ ] [3|>ET&HEX@Y;R ] [4|S@BIJB ]
Exodus,40,18,42,1,FJM[,,10,prepare; put in place; institute [3|& board~him],!,,1,0,1,0,0,0,[1|WA] [2|J.@FEm ] [3|>ET&Q:R@C@JW ]
Exodus,40,19,46,1,FJM[,,1l,put; place [3|& covering the tent] ... [5|toward from to top] (specific meaning depending on preposition),!,,1,0,1,0,1,2,[1|WA] [2|J.@FEm ] [3|>ET&MIK:S;H H@>OHEL ] [4|<@L@JW ] [5|MIL:M@<:L@H ]
Exodus,40,20,49,1,FJM[,wrn,1c,make [3|& the linen, part, stave] (to be (as)/to become/to do) [4|upon the ark],?,[4|upon the ark] taken as extra direct object besides [3|& the linen, part, stave],1,0,1,0,0,1,[1|WA] [2|J.@FEm ] [3|>ET&HAB.AD.IJm ] [4|<AL&H@>@ROn ]
Exodus,40,21,52,1,FJM[,,10,prepare; put in place; institute [3|& curtain the covering],!,,1,0,1,0,0,0,[1|WA] [2|J.@FEm ] [3|>;T P.@ROKET HAM.@S@k: ]
Exodus,40,24,56,1,FJM[,,1l,put; place [3|& the lamp stand] ... [4|in tent appointment] [6|toward upon upper thigh the dwelling-place south] (specific meaning depending on preposition),!,,1,0,1,0,2,3,[1|WA] [2|J.@FEm ] [3|>ET&HAM.:NOR@H ] [4|B.:>OHEL MOW<;D ] [5|NOKAX HAC.UL:X@n ] [6|<AL JEREk: HAM.IC:K.@n NEG:B.@H00
]
Exodus,40,26,58,1,FJM[,,1l,put; place [3|& altar the gold] ... [4|in tent appointment] [5|to face the curtain] (specific meaning depending on preposition),!,,1,0,1,0,2,2,[1|WA] [2|J.@FEm ] [3|>ET&MIZ:B.AX HAZ.@H@B ] [4|B.:>OHEL MOW<;D ] [5|LIP:N;J HAP.@ROKET00
]
Exodus,40,28,60,1,FJM[,,2,make  (to be (as)/to become/to do) [3|& covering the opening] [4|to the dwelling-place],!,,2,0,2,0,0,0,[1|WA] [2|J.@FEm ] [3|>ET&M@SAk: HAP.ETAX ] [4|LAM.IC:K.@n00
]
Exodus,40,29,61,1,FJM[,,1l,put; place [2|& altar the burnt-offering] ... [4|opening dwelling-place tent appointment] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|>;T MIZ:B.AX H@<OL@H ] [3|F@m ] [4|P.ETAX MIC:K.An >OHEL&MOW<;D ]
Exodus,40,30,63,1,FJM[,,1l,put; place [3|& the basin] ... [4|interval tent appointment and interval the altar] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|WA] [2|J.@FEm ] [3|>ET&HAK.IJ.OR ] [4|B.;Jn&>OHEL MOW<;D W.B;Jn HAM.IZ:B.;XA ]
Leviticus,2,15,36,1,FJM[,wrn,1c,make [4|incense] (to be (as)/to become/to do) [3|upon~her],?,[3|upon~her] taken as extra direct object besides [4|incense],1,0,1,0,0,1,[1|W:] [2|FAM:T.@ ] [3|<@LEJH@ ] [4|L:BON@H ]
Leviticus,5,11,35,1,FJM[,wrn,1c,make [4|oil] (to be (as)/to become/to do) [3|upon~her],?,[3|upon~her] taken as extra direct object besides [4|oil],1,0,1,0,0,1,[1|LO>&] [2|J@FIJm ] [3|<@LEJH@ ] [4|CEMEn ]
Leviticus,6,3,10,1,FJM[,,1l,put; place [2|put~him] ... [3|side the altar] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|F@MOW ] [3|>;YEL HAM.IZ:B.;XA00
]
Leviticus,8,8,16,1,FJM[,wrn,1c,make [4|& the breast-piece] (to be (as)/to become/to do) [3|upon~him],?,[3|upon~him] taken as extra direct object besides [4|& the breast-piece],1,0,1,0,0,1,[1|WA] [2|J.@FEm ] [3|<@L@JW ] [4|>ET&HAXOCEn ]
Leviticus,8,9,18,1,FJM[,wrn,1c,make [3|& the turban] (to be (as)/to become/to do) [4|upon head~him],?,[4|upon head~him] taken as extra direct object besides [3|& the turban],1,0,1,0,0,1,[1|WA] [2|J.@FEm ] [3|>ET&HAM.IY:NEPET ] [4|<AL&RO>COW ]
Leviticus,8,9,19,1,FJM[,,1l,put; place [4|& blossom the gold consecration the holiness] ... [3|upon the turban to front face~him] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|WA] [2|J.@FEm ] [3|<AL&HAM.IY:NEPET >EL&MW.L P.@N@JW ] [4|>;T YIJy HAZ.@H@B N;ZER HAQ.ODEC ]
Leviticus,8,26,62,1,FJM[,wrn,0c,prepare; put in place; institute ,?,[3|upon the fat and upon splintbone the right-hand side] taken as extra direct object besides ,0,0,0,0,0,1,[1|WA] [2|J.@FEm ] [3|<AL&HAX:AL@BIJm W:<AL COWQ HAJ.@MIJn00
]
Leviticus,9,20,47,1,FJM[,wrn,1c,make [3|& the fat] (to be (as)/to become/to do) [4|upon the breast],?,[4|upon the breast] taken as extra direct object besides [3|& the fat],1,0,1,0,0,1,[1|WA] [2|J.@FIJMW. ] [3|>ET&HAX:AL@BIJm ] [4|<AL&HEX@ZOWT ]
Leviticus,10,1,3,1,FJM[,wrn,1c,make [4|smoke of sacrifice] (to be (as)/to become/to do) [3|upon~her],?,[3|upon~her] taken as extra direct object besides [4|smoke of sacrifice],1,0,1,0,0,1,[1|WA] [2|J.@FIJMW. ] [3|<@LEJH@ ] [4|Q:VORET ]
Leviticus,20,5,9,1,FJM[,,1l,put; place [4|& face~me] ... [5|in the man the he and in clan~him] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|FAM:T.IJ ] [3|>:ANIJ ] [4|>ET&P.@NAJ ] [5|B.@>IJC HAHW.> W.B:MIC:P.AX:T.OW ]
Leviticus,24,6,10,1,FJM[,,2,make [3|&~them:mm] (to be (as)/to become/to do) [4|two row],!,,2,1,1,0,1,2,[1|W:] [2|FAM:T.@ ] [3|>OWT@m ] [4|C:T.AJIm MA<:AR@KOWT ] [5|<AL HAC.UL:X@n HAV.@HOR ] [6|LIP:N;J J:HW@H00
]
Numeri,4,6,9,1,FJM[,,10,prepare; put in place; institute [3|linen, part, stave~him],!,,1,0,1,0,0,0,[1|W:] [2|F@MW. ] [3|B.AD.@JW00
]
Numeri,4,8,15,1,FJM[,,10,prepare; put in place; institute [3|& linen, part, stave~him],!,,1,0,1,0,0,0,[1|W:] [2|F@MW. ] [3|>ET&B.AD.@JW00
]
Numeri,4,11,22,1,FJM[,,10,prepare; put in place; institute [3|& linen, part, stave~him],!,,1,0,1,0,0,0,[1|W:] [2|F@MW. ] [3|>ET&B.AD.@JW00
]
Numeri,4,14,31,1,FJM[,,10,prepare; put in place; institute [3|linen, part, stave~him],!,,1,0,1,0,0,0,[1|W:] [2|F@MW. ] [3|BAD.@JW00
]
Numeri,4,19,44,1,FJM[,,10,prepare; put in place; institute [3|&~them:mm],!,,1,0,1,0,0,0,[1|W:] [2|F@MW. ] [3|>OWT@m ]
Numeri,6,26,55,1,FJM[,,10,prepare; put in place; institute [4|peace],!,,1,0,1,0,0,0,[1|W:] [2|J@F;m ] [3|L:k@ ] [4|C@LOWm00 S 
]
Numeri,6,27,56,1,FJM[,,1l,put; place [3|& name~me] ... [4|upon son Israel] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|F@MW. ] [3|>ET&C:MIJ ] [4|<AL&B.:N;J JIF:R@>;L ]
Numeri,11,11,35,2,FJM[,wrn,1c,make [2|& burden whole the people the this] (to be (as)/to become/to do) [3|upon~me],?,[3|upon~me] taken as extra direct object besides [2|& burden whole the people the this],1,0,1,0,0,1,[1|L@FW.m ] [2|>ET&MAF.@> K.@L&H@<@m HAZ.EH ] [3|<@L@J00
]
Numeri,11,17,57,1,FJM[,wrn,0c,prepare; put in place; institute ,?,[3|upon~them:mm] taken as extra direct object besides ,0,0,0,0,0,1,[1|W:] [2|FAM:T.IJ ] [3|<:AL;JHEm ]
Numeri,16,7,18,1,FJM[,,1l,put; place [4|smoke of sacrifice] ... [5|to face YHWH] (specific meaning depending on preposition),!,,1,0,1,0,1,2,[1|W:] [2|FIJMW. ] [3|<:AL;JHEn ] [4|Q:VORET ] [5|LIP:N;J J:HW@H ] [6|M@X@R ]
Numeri,16,18,50,1,FJM[,wrn,1c,make [4|smoke of sacrifice] (to be (as)/to become/to do) [3|upon~them:mm],?,[3|upon~them:mm] taken as extra direct object besides [4|smoke of sacrifice],1,0,1,0,0,1,[1|WA] [2|J.@FIJMW. ] [3|<:AL;JHEm ] [4|Q:VORET ]
Numeri,17,11,28,1,FJM[,,10,prepare; put in place; institute [3|smoke of sacrifice],!,,1,0,1,0,0,0,[1|W:] [2|FIJm ] [3|Q:VORET ]
Numeri,21,8,31,1,FJM[,wrn,1c,make [3|&~him] (to be (as)/to become/to do) [4|upon signal],?,[4|upon signal] taken as extra direct object besides [3|&~him],1,0,1,0,0,1,[1|W:] [2|FIJm ] [3|>OTOW ] [4|<AL&N;S ]
Numeri,21,9,36,1,FJM[,wrn,1c,make [2|put~him] (to be (as)/to become/to do) [3|upon the signal],?,[3|upon the signal] taken as extra direct object besides [2|put~him],1,0,1,0,0,1,[1|WA] [2|J:FIM;HW. ] [3|<AL&HAN.;S ]
Numeri,22,38,143,2,FJM[,,0l,make ready; prepare [4|in mouth~me] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|>:ACER ] [2|J@FIJm ] [3|>:ELOHIJm ] [4|B.:PIJ ]
Numeri,23,5,16,1,FJM[,,1l,put; place [4|word] ... [5|in mouth <prophet>] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|WA] [2|J.@FEm ] [3|J:HW@H ] [4|D.@B@R ] [5|B.:PIJ BIL:<@m ]
Numeri,23,12,47,1,FJM[,,0l,make ready; prepare [4|in mouth~me] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|>;T >:ACER ] [2|J@FIJm ] [3|J:HW@H ] [4|B.:PIJ ]
Numeri,23,16,60,1,FJM[,,1l,put; place [3|word] ... [4|in mouth~him] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|WA] [2|J.@FEm ] [3|D.@B@R ] [4|B.:PIJW ]
Numeri,24,21,74,1,FJM[,,1l,put; place [4|nest~you:m] ... [3|in the rock] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|FIJm ] [3|B.AS.ELA< ] [4|QIN.Ek@00
]
Numeri,24,23,80,2,FJM[,,10,prepare; put in place; institute [1|from put~him],!,,1,0,1,0,0,0,[1|MIF.UMOW ] [2|>;L00
]
Deuteronomium,1,13,24,1,FJM[,,1l,put; place [2|put~them:mm] ... [3|in head~you:mm] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|WA] [2|>:AFIJM;m ] [3|B.:R@>C;JKEm00
]
Deuteronomium,4,44,91,2,FJM[,,0l,make ready; prepare [4|to face son Israel] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|>:ACER&] [2|F@m ] [3|MOCEH ] [4|LIP:N;J B.:N;J JIF:R@>;L00
]
Deuteronomium,7,15,41,3,FJM[,,1l,put; place [2|put~them:mm] ... [3|in~you:m] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|LO> ] [2|J:FIJM@m ] [3|B.@k: ]
Deuteronomium,10,2,6,1,FJM[,,1l,put; place [2|put~them:mm] ... [3|in the ark] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|FAM:T.@m ] [3|B.@>@ROWn00
]
Deuteronomium,10,5,15,1,FJM[,,1l,put; place [3|& the tablet] ... [4|in the ark] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W@] [2|>@FIm ] [3|>ET&HAL.UXOT ] [4|B.@>@ROWn ]
Deuteronomium,10,22,52,1,FJM[,,2,make  (to be (as)/to become/to do) [3|put~you:m] [5|as star the heavens to multitude],!,,2,0,2,0,0,0,[1|W:] [2|<AT.@H ] [3|F@M:k@ ] [4|J:HW@H >:ELOHEJk@ ] [5|K.:KOWK:B;J HAC.@MAJIm L@ROB00
]
Deuteronomium,11,18,26,1,FJM[,wrn,1c,make [3|& word~me these] (to be (as)/to become/to do) [4|upon heart~you:mm and upon soul~you:mm],?,[4|upon heart~you:mm and upon soul~you:mm] taken as extra direct object besides [3|& word~me these],1,0,1,0,0,1,[1|W:] [2|FAM:T.Em ] [3|>ET&D.:B@RAJ >;L.EH ] [4|<AL&L:BAB:KEm W:<AL&NAP:C:KEm ]
Deuteronomium,12,5,9,3,FJM[,,1l,put; place [2|& name~him] ... [3|there] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|L@FW.m ] [2|>ET&C:MOW ] [3|C@m ]
Deuteronomium,12,21,40,3,FJM[,,1l,put; place [2|name~him] ... [3|there] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|L@FW.m ] [2|C:MOW ] [3|C@m ]
Deuteronomium,14,1,3,1,FJM[,wrn,1c,make [4|baldness] (to be (as)/to become/to do) [5|interval eye~you:mm],?,[5|interval eye~you:mm] taken as extra direct object besides [4|baldness],1,0,1,0,0,1,[1|W:] [2|LO>&] [3|T@FIJMW. ] [4|Q@R:X@H ] [5|B.;Jn <;JN;JKEm ] [6|L@M;T00
]
Deuteronomium,14,24,44,3,FJM[,,1l,put; place [2|name~him] ... [3|there] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|L@FW.m ] [2|C:MOW ] [3|C@m ]
Deuteronomium,17,14,39,1,FJM[,wrn,1c,make [3|king] (to be (as)/to become/to do) [2|upon~me],?,[2|upon~me] taken as extra direct object besides [3|king],1,0,1,0,0,1,[1|>@FIJM@H ] [2|<@LAJ ] [3|MELEk: ] [4|K.:K@L&HAG.OWJIm ]
Deuteronomium,17,15,40,1,FJM[,wrn,1c,make [4|king] (to be (as)/to become/to do) [3|upon~you:m],?,[3|upon~you:m] taken as extra direct object besides [4|king],1,0,1,0,0,1,[1|FOWm ] [2|T.@FIJm ] [3|<@LEJk@ ] [4|MELEk: ]
Deuteronomium,17,15,41,1,FJM[,wrn,1c,make [4|king] (to be (as)/to become/to do) [3|upon~you:m],?,[3|upon~you:m] taken as extra direct object besides [4|king],1,0,1,0,0,1,[1|MIQ.EREB >AXEJk@ ] [2|T.@FIJm ] [3|<@LEJk@ ] [4|MELEk: ]
Deuteronomium,22,8,29,1,FJM[,,1l,put; place [4|blood] ... [5|in house~you:m] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|W:] [2|LO>&] [3|T@FIJm ] [4|D.@MIJm ] [5|B.:B;JTEk@ ]
Deuteronomium,22,14,39,1,FJM[,,10,prepare; put in place; institute [4|deed word],!,,1,0,1,0,0,0,[1|W:] [2|F@m ] [3|L@H. ] [4|<:ALIJLOT D.:B@RIJm ]
Deuteronomium,22,17,51,1,FJM[,,10,prepare; put in place; institute [3|deed word],!,,1,0,1,0,0,0,[1|HW.> ] [2|F@m ] [3|<:ALIJLOT D.:B@RIJm ]
Deuteronomium,26,2,6,1,FJM[,,0l,make ready; prepare [3|in the basket] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|W:] [2|FAM:T.@ ] [3|BAV.ENE> ]
Deuteronomium,27,15,32,3,FJM[,,00,prepare; put in place; make ready,!,,0,0,0,0,0,0,[1|W:] [2|F@m ] [3|B.AS.@TER ]
Deuteronomium,31,19,70,1,FJM[,,1l,put; place [1|put~her] ... [2|in mouth~them:mm] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|FIJM@H. ] [2|B.:PIJHEm ]
Deuteronomium,31,26,96,1,FJM[,wrn,1c,make [3|&~him] (to be (as)/to become/to do) [4|from side ark covenant YHWH god(s)~you:mm],?,[4|from side ark covenant YHWH god(s)~you:mm] taken as extra direct object besides [3|&~him],1,0,1,0,0,1,[1|W:] [2|FAM:T.Em ] [3|>OTOW ] [4|MIY.AD >:AROWn B.:RIJT&J:HW@H >:ELOH;JKEm ]
Deuteronomium,32,46,121,1,FJM[,,2,make  (to be (as)/to become/to do) [2|heart~you:mm] [3|to whole the word],!,,2,0,2,0,0,0,[1|FIJMW. ] [2|L:BAB:KEm ] [3|L:K@L&HAD.:B@RIJm ]
Deuteronomium,33,10,30,1,FJM[,,1l,put; place [2|smoke sacrifice] ... [3|in nose~you:m] (specific meaning depending on preposition),!,,1,0,1,0,1,1,[1|J@FIJMW. ] [2|Q:VOWR@H ] [3|B.:>AP.Ek@ ]
Josua,6,18,70,1,FJM[,,2,make  (to be (as)/to become/to do) [3|& camp Israel] [4|to ban],!,,2,0,2,0,0,0,[1|W:] [2|FAM:T.Em ] [3|>ET&MAX:AN;H JIF:R@>;L ] [4|L:X;REm ]
Josua,7,11,46,1,FJM[,,0l,make ready; prepare [4|in tool~them:mm] (specific meaning depending on preposition),!,,0,0,0,0,1,1,[1|W:] [2|GAm ] [3|F@MW. ] [4|BIK:L;JHEm00
]
Josua,7,19,79,1,FJM[,,10,prepare; put in place; institute [3|weight],!,,1,0,1,0,0,0,[1|FIJm&] [2|N@> ] [3|K@BOWD ] [4|LAJHW@H >:ELOH;J JIF:R@>;L ]
Josua,8,2,11,1,FJM[,wrn,1c,make [2|lie in ambush to the town] (to be (as)/to become/to do) [3|from after~her],?,[3|from after~her] taken as extra direct object besides [2|lie in ambush to the town],1,0,1,0,0,1,[1|FIJm&] [2|L:k@ ] [3|M;>AX:AREJH@00
]
Josua,8,12,49,1,FJM[,,2,make [3|&~them:mm] (to be (as)/to become/to do) [4|lie in ambush],!,,2,1,1,0,1,1,[1|WA] [2|J.@FEm ] [3|>OWT@m ] [4|>OR;B ] [5|B.;Jn B.;JT&>;L W.B;Jn H@<AJ MIJ.@m L@<IJR00
]
